team,game_id,pos,stat,val
Wildcats,60,C,REB,10.0
Wildcats,60,C,AST,8.0
Wildcats,86,PG,PTS,19.0
Wildcats,86,PG,REB,9.0
Wildcats,86,PG,AST,24.0
Wildcats,86,SG,PTS,18.0
Wildcats,86,SG,REB,22.0
Wildcats,86,SG,AST,4.0
Wildcats,86,SF,PTS,11.0
Wildcats,86,SF,REB,18.0
Wildcats,86,SF,AST,17.0
Wildcats,86,PF,PTS,8.0
Wildcats,86,PF,REB,11.0
Wildcats,86,PF,AST,15.0
Wildcats,86,C,PTS,12.0
Wildcats,86,C,REB,1.0
Wildcats,86,C,AST,12.0
Wildcats,111,PG,PTS,33.0
Wildcats,111,PG,REB,4.0
Wildcats,111,PG,AST,13.0
Wildcats,111,SG,PTS,18.0
Wildcats,111,SG,REB,5.0
Wildcats,111,SG,AST,16.0
Wildcats,111,SF,PTS,21.0
Wildcats,111,SF,REB,12.0
Wildcats,111,SF,AST,6.0
Wildcats,111,PF,PTS,2.0
Wildcats,111,PF,REB,6.0
Wildcats,111,PF,AST,10.0
Wildcats,111,C,PTS,16.0
Wildcats,111,C,REB,13.0
Wildcats,111,C,AST,7.0
Wildcats,135,PG,PTS,24.0
Wildcats,135,PG,REB,1.0
Wildcats,135,PG,AST,4.0
Wildcats,135,SG,PTS,13.0
Wildcats,135,SG,REB,15.0
Wildcats,135,SG,AST,5.0
Wildcats,135,SF,PTS,8.0
Wildcats,135,SF,REB,27.0
Wildcats,135,SF,AST,6.0
Wildcats,135,PF,PTS,13.0
Wildcats,135,PF,REB,3.0
Wildcats,135,PF,AST,3.0
Wildcats,135,C,PTS,6.0
Wildcats,135,C,REB,5.0
Wildcats,135,C,AST,5.0
Wildcats,159,PG,PTS,25.0
Wildcats,159,PG,REB,7.0
Wildcats,159,PG,AST,10.0
Wildcats,159,SG,PTS,13.0
Wildcats,159,SG,REB,5.0
Wildcats,159,SG,AST,13.0
Wildcats,159,SF,PTS,32.0
Wildcats,159,SF,REB,31.0
Wildcats,159,SF,AST,16.0
Wildcats,159,PF,PTS,21.0
Wildcats,159,PF,REB,4.0
Wildcats,159,PF,AST,12.0
Wildcats,159,C,PTS,23.0
Wildcats,159,C,REB,10.0
Wildcats,159,C,AST,11.0
Wildcats,160,PG,PTS,25.0
Wildcats,160,PG,REB,9.0
Wildcats,160,PG,AST,14.0
Wildcats,160,SG,PTS,29.0
Wildcats,160,SG,REB,10.0
Wildcats,160,SG,AST,13.0
Wildcats,160,SF,PTS,12.0
Wildcats,160,SF,REB,16.0
Wildcats,160,SF,AST,4.0
Wildcats,160,PF,PTS,11.0
Wildcats,160,PF,REB,5.0
Wildcats,160,PF,AST,5.0
Wildcats,160,C,PTS,12.0
Wildcats,160,C,REB,13.0
Wildcats,160,C,AST,5.0
Wildcats,161,PG,PTS,38.0
Wildcats,161,PG,REB,18.0
Wildcats,161,PG,AST,9.0
Wildcats,161,SG,PTS,9.0
Wildcats,161,SG,REB,23.0
Wildcats,161,SG,AST,8.0
Wildcats,161,SF,PTS,13.0
Wildcats,161,SF,REB,17.0
Wildcats,161,SF,AST,12.0
Wildcats,161,PF,PTS,6.0
Wildcats,161,PF,REB,5.0
Wildcats,161,PF,AST,3.0
Wildcats,161,C,PTS,34.0
Wildcats,161,C,REB,10.0
Wildcats,161,C,AST,6.0
Wildcats,162,PG,PTS,31.0
Wildcats,162,PG,REB,5.0
Wildcats,162,PG,AST,3.0
Wildcats,162,SG,PTS,7.0
Wildcats,162,SG,REB,19.0
Wildcats,162,SG,AST,9.0
Wildcats,162,SF,PTS,23.0
Wildcats,162,SF,REB,6.0
Wildcats,162,SF,AST,14.0
Wildcats,162,PF,PTS,8.0
Wildcats,162,PF,REB,3.0
Wildcats,162,PF,AST,23.0
Wildcats,162,C,PTS,9.0
Wildcats,162,C,REB,28.0
Wildcats,162,C,AST,18.0
Wildcats,163,PG,PTS,22.0
Wildcats,163,PG,REB,21.0
Wildcats,163,PG,AST,21.0
Wildcats,163,SG,PTS,21.0
Wildcats,163,SG,REB,24.0
Wildcats,163,SG,AST,18.0
Wildcats,163,SF,PTS,12.0
Wildcats,163,SF,REB,17.0
Wildcats,163,SF,AST,8.0
Wildcats,163,PF,PTS,16.0
Wildcats,163,PF,REB,7.0
Wildcats,163,PF,AST,27.0
Wildcats,163,C,PTS,25.0
Wildcats,163,C,REB,2.0
Wildcats,163,C,AST,15.0
Wildcats,164,PG,PTS,8.0
Wildcats,164,PG,REB,22.0
Wildcats,164,PG,AST,11.0
Wildcats,164,SG,PTS,19.0
Wildcats,164,SG,REB,2.0
Wildcats,164,SG,AST,8.0
Wildcats,164,SF,PTS,21.0
Wildcats,164,SF,REB,1.0
Wildcats,164,SF,AST,17.0
Wildcats,164,PF,PTS,13.0
Wildcats,164,PF,REB,24.0
Wildcats,164,PF,AST,2.0
Wildcats,164,C,PTS,24.0
Wildcats,164,C,REB,6.0
Wildcats,164,C,AST,13.0
Wildcats,165,PG,PTS,13.0
Wildcats,165,PG,REB,16.0
Wildcats,165,PG,AST,8.0
Wildcats,165,SG,PTS,13.0
Wildcats,165,SG,REB,13.0
Wildcats,165,SG,AST,11.0
Wildcats,165,SF,PTS,21.0
Wildcats,165,SF,REB,9.0
Wildcats,165,SF,AST,17.0
Wildcats,165,PF,PTS,16.0
Wildcats,165,PF,REB,16.0
Wildcats,165,PF,AST,1.0
Wildcats,165,C,PTS,20.0
Wildcats,165,C,REB,3.0
Wildcats,165,C,AST,6.0
Wildcats,166,PG,PTS,23.0
Wildcats,166,PG,REB,3.0
Wildcats,166,PG,AST,19.0
Wildcats,166,SG,PTS,6.0
Wildcats,166,SG,REB,4.0
Wildcats,166,SG,AST,14.0
Wildcats,166,SF,PTS,26.0
Wildcats,166,SF,REB,18.0
Wildcats,166,SF,AST,11.0
Wildcats,166,PF,PTS,6.0
Wildcats,166,PF,REB,9.0
Wildcats,166,PF,AST,2.0
Wildcats,166,C,PTS,34.0
Wildcats,166,C,REB,15.0
Wildcats,166,C,AST,6.0
Wildcats,167,PG,PTS,8.0
Wildcats,167,PG,REB,13.0
Wildcats,167,PG,AST,11.0
Wildcats,167,SG,PTS,20.0
Wildcats,167,SG,REB,16.0
Wildcats,167,SG,AST,23.0
Wildcats,167,SF,PTS,20.0
Wildcats,167,SF,REB,3.0
Wildcats,167,SF,AST,17.0
Wildcats,167,PF,PTS,20.0
Wildcats,167,PF,REB,6.0
Wildcats,167,PF,AST,1.0
Wildcats,167,C,PTS,26.0
Wildcats,167,C,REB,3.0
Wildcats,167,C,AST,6.0
Wildcats,168,PG,PTS,28.0
Wildcats,168,PG,REB,11.0
Wildcats,168,PG,AST,10.0
Wildcats,168,SG,PTS,12.0
Wildcats,168,SG,REB,8.0
Wildcats,168,SG,AST,8.0
Wildcats,168,SF,PTS,18.0
Wildcats,168,SF,REB,8.0
Wildcats,168,SF,AST,2.0
Wildcats,168,PF,PTS,14.0
Wildcats,168,PF,REB,14.0
Wildcats,168,PF,AST,10.0
Wildcats,168,C,PTS,5.0
Wildcats,168,C,REB,10.0
Wildcats,168,C,AST,26.0
Wildcats,169,PG,PTS,16.0
Wildcats,169,PG,REB,14.0
Wildcats,169,PG,AST,11.0
Wildcats,169,SG,PTS,7.0
Wildcats,169,SG,REB,15.0
Wildcats,169,SG,AST,7.0
Wildcats,169,SF,PTS,29.0
Wildcats,169,SF,REB,8.0
Wildcats,169,SF,AST,23.0
Wildcats,169,PF,PTS,4.0
Wildcats,169,PF,REB,14.0
Wildcats,169,PF,AST,8.0
Wildcats,169,C,PTS,10.0
Wildcats,169,C,REB,13.0
Wildcats,169,C,AST,18.0
Wildcats,170,PG,PTS,10.0
Wildcats,170,PG,REB,13.0
Wildcats,170,PG,AST,10.0
Wildcats,170,SG,PTS,16.0
Wildcats,170,SG,REB,2.0
Wildcats,170,SG,AST,6.0
Wildcats,170,SF,PTS,27.0
Wildcats,170,SF,REB,7.0
Wildcats,170,SF,AST,6.0
Wildcats,170,PF,PTS,3.0
Wildcats,170,PF,REB,1.0
Wildcats,170,PF,AST,17.0
Wildcats,170,C,PTS,6.0
Wildcats,170,C,REB,1.0
Wildcats,170,C,AST,11.0
Wildcats,171,PG,PTS,27.0
Wildcats,171,PG,REB,9.0
Wildcats,171,PG,AST,12.0
Wildcats,171,SG,PTS,12.0
Wildcats,171,SG,REB,10.0
Wildcats,171,SG,AST,9.0
Wildcats,171,SF,PTS,8.0
Wildcats,171,SF,REB,9.0
Wildcats,171,SF,AST,1.0
Wildcats,171,PF,PTS,20.0
Wildcats,171,PF,REB,16.0
Wildcats,171,PF,AST,6.0
Wildcats,171,C,PTS,12.0
Wildcats,171,C,REB,8.0
Wildcats,171,C,AST,14.0
Wildcats,172,PG,PTS,24.0
Wildcats,172,PG,REB,3.0
Wildcats,172,PG,AST,19.0
Wildcats,172,SG,PTS,31.0
Wildcats,172,SG,REB,10.0
Wildcats,172,SG,AST,1.0
Wildcats,172,SF,PTS,36.0
Wildcats,172,SF,REB,18.0
Wildcats,172,SF,AST,17.0
Wildcats,172,PF,PTS,6.0
Wildcats,172,PF,REB,7.0
Wildcats,172,PF,AST,22.0
Wildcats,172,C,PTS,25.0
Wildcats,172,C,REB,13.0
Wildcats,172,C,AST,2.0
Wildcats,173,PG,PTS,32.0
Wildcats,173,PG,REB,7.0
Wildcats,173,PG,AST,18.0
Wildcats,173,SG,PTS,3.0
Wildcats,173,SG,REB,11.0
Wildcats,173,SG,AST,16.0
Wildcats,173,SF,PTS,14.0
Wildcats,173,SF,REB,20.0
Wildcats,173,SF,AST,13.0
Wildcats,173,PF,PTS,28.0
Wildcats,173,PF,REB,9.0
Wildcats,173,PF,AST,1.0
Wildcats,173,C,PTS,16.0
Wildcats,173,C,REB,18.0
Wildcats,173,C,AST,17.0
Wildcats,174,PG,PTS,18.0
Wildcats,174,PG,REB,3.0
Wildcats,174,PG,AST,1.0
Wildcats,174,SG,PTS,26.0
Wildcats,174,SG,REB,6.0
Wildcats,174,SG,AST,3.0
Wildcats,174,SF,PTS,18.0
Wildcats,174,SF,REB,13.0
Wildcats,174,SF,AST,11.0
Wildcats,174,PF,PTS,15.0
Wildcats,174,PF,REB,1.0
Wildcats,174,PF,AST,3.0
Wildcats,174,C,PTS,11.0
Wildcats,174,C,REB,10.0
Wildcats,174,C,AST,30.0
Wildcats,175,PG,PTS,10.0
Wildcats,175,PG,REB,3.0
Wildcats,175,PG,AST,16.0
Wildcats,175,SG,PTS,11.0
Wildcats,175,SG,REB,2.0
Wildcats,175,SG,AST,31.0
Wildcats,175,SF,PTS,24.0
Wildcats,175,SF,REB,6.0
Wildcats,175,SF,AST,5.0
Wildcats,175,PF,PTS,12.0
Wildcats,175,PF,REB,10.0
Wildcats,175,PF,AST,6.0
Wildcats,175,C,PTS,37.0
Wildcats,175,C,REB,7.0
Wildcats,175,C,AST,11.0
Wildcats,176,PG,PTS,14.0
Wildcats,176,PG,REB,1.0
Wildcats,176,PG,AST,5.0
Wildcats,176,SG,PTS,9.0
Wildcats,176,SG,REB,4.0
Wildcats,176,SG,AST,7.0
Wildcats,176,SF,PTS,29.0
Wildcats,176,SF,REB,20.0
Wildcats,176,SF,AST,14.0
Wildcats,176,PF,PTS,19.0
Wildcats,176,PF,REB,9.0
Wildcats,176,PF,AST,4.0
Wildcats,176,C,PTS,10.0
Wildcats,176,C,REB,11.0
Wildcats,176,C,AST,15.0
Wildcats,177,PG,PTS,18.0
Wildcats,177,PG,REB,5.0
Wildcats,177,PG,AST,18.0
Wildcats,177,SG,PTS,13.0
Wildcats,177,SG,REB,10.0
Wildcats,177,SG,AST,6.0
Wildcats,177,SF,PTS,30.0
Wildcats,177,SF,REB,7.0
Wildcats,177,SF,AST,4.0
Wildcats,177,PF,PTS,15.0
Wildcats,177,PF,REB,6.0
Wildcats,177,PF,AST,7.0
Wildcats,177,C,PTS,25.0
Wildcats,177,C,REB,4.0
Wildcats,177,C,AST,5.0
Wildcats,178,PG,PTS,25.0
Wildcats,178,PG,REB,12.0
Wildcats,178,PG,AST,2.0
Wildcats,178,SG,PTS,14.0
Wildcats,178,SG,REB,15.0
Wildcats,178,SG,AST,4.0
Wildcats,178,SF,PTS,12.0
Wildcats,178,SF,REB,23.0
Wildcats,178,SF,AST,20.0
Wildcats,178,PF,PTS,6.0
Wildcats,178,PF,REB,2.0
Wildcats,178,PF,AST,15.0
Wildcats,178,C,PTS,4.0
Wildcats,178,C,REB,4.0
Wildcats,178,C,AST,4.0
Wildcats,179,PG,PTS,22.0
Wildcats,179,PG,REB,10.0
Wildcats,179,PG,AST,18.0
Wildcats,179,SG,PTS,8.0
Wildcats,179,SG,REB,5.0
Wildcats,179,SG,AST,1.0
Wildcats,179,SF,PTS,18.0
Wildcats,179,SF,REB,11.0
Wildcats,179,SF,AST,3.0
Wildcats,179,PF,PTS,6.0
Wildcats,179,PF,REB,1.0
Wildcats,179,PF,AST,18.0
Wildcats,179,C,PTS,31.0
Wildcats,179,C,REB,11.0
Wildcats,179,C,AST,9.0
Wildcats,180,PG,PTS,7.0
Wildcats,180,PG,REB,9.0
Wildcats,180,PG,AST,9.0
Wildcats,180,SG,PTS,8.0
Wildcats,180,SG,REB,20.0
Wildcats,180,SG,AST,29.0
Wildcats,180,SF,PTS,11.0
Wildcats,180,SF,REB,2.0
Wildcats,180,SF,AST,6.0
Wildcats,180,PF,PTS,19.0
Wildcats,180,PF,REB,6.0
Wildcats,180,PF,AST,2.0
Wildcats,180,C,PTS,19.0
Wildcats,180,C,REB,25.0
Wildcats,180,C,AST,3.0
Wildcats,181,PG,PTS,17.0
Wildcats,181,PG,REB,8.0
Wildcats,181,PG,AST,7.0
Wildcats,181,SG,PTS,10.0
Wildcats,181,SG,REB,26.0
Wildcats,181,SG,AST,2.0
Wildcats,181,SF,PTS,31.0
Wildcats,181,SF,REB,8.0
Wildcats,181,SF,AST,26.0
Wildcats,181,PF,PTS,4.0
Wildcats,181,PF,REB,4.0
Wildcats,181,PF,AST,12.0
Wildcats,181,C,PTS,11.0
Wildcats,181,C,REB,20.0
Wildcats,181,C,AST,3.0
Wildcats,440,PG,PTS,9.0
Wildcats,440,PG,REB,9.0
Wildcats,440,PG,AST,7.0
Wildcats,440,SG,PTS,33.0
Wildcats,440,SG,REB,5.0
Wildcats,440,SG,AST,21.0
Wildcats,440,SF,PTS,14.0
Wildcats,440,SF,REB,6.0
Wildcats,440,SF,AST,5.0
Wildcats,440,PF,PTS,23.0
Wildcats,440,PF,REB,2.0
Wildcats,440,PF,AST,2.0
Wildcats,440,C,PTS,2.0
Wildcats,440,C,REB,21.0
Wildcats,440,C,AST,24.0
Wildcats,468,PG,PTS,8.0
Wildcats,468,PG,REB,4.0
Wildcats,468,PG,AST,13.0
Wildcats,468,SG,PTS,21.0
Wildcats,468,SG,REB,12.0
Wildcats,468,SG,AST,11.0
Wildcats,468,SF,PTS,18.0
Wildcats,468,SF,REB,10.0
Wildcats,468,SF,AST,9.0
Wildcats,468,PF,PTS,2.0
Wildcats,468,PF,REB,18.0
Wildcats,468,PF,AST,12.0
Wildcats,468,C,PTS,21.0
Wildcats,468,C,REB,13.0
Wildcats,468,C,AST,2.0
Wildcats,495,PG,PTS,13.0
Wildcats,495,PG,REB,4.0
Wildcats,495,PG,AST,5.0
Wildcats,495,SG,PTS,2.0
Wildcats,495,SG,REB,12.0
Wildcats,495,SG,AST,4.0
Wildcats,495,SF,PTS,29.0
Wildcats,495,SF,REB,22.0
Wildcats,495,SF,AST,22.0
Wildcats,495,PF,PTS,4.0
Wildcats,495,PF,REB,2.0
Wildcats,495,PF,AST,2.0
Wildcats,495,C,PTS,23.0
Wildcats,495,C,REB,12.0
Wildcats,495,C,AST,13.0
Wildcats,521,PG,PTS,25.0
Wildcats,521,PG,REB,16.0
Wildcats,521,PG,AST,23.0
Wildcats,521,SG,PTS,4.0
Wildcats,521,SG,REB,14.0
Wildcats,521,SG,AST,14.0
Wildcats,521,SF,PTS,1.0
Wildcats,521,SF,REB,5.0
Wildcats,521,SF,AST,5.0
Wildcats,521,PF,PTS,3.0
Wildcats,521,PF,REB,6.0
Wildcats,521,PF,AST,6.0
Wildcats,521,C,PTS,31.0
Wildcats,521,C,REB,20.0
Wildcats,521,C,AST,17.0
Wildcats,546,PG,PTS,20.0
Wildcats,546,PG,REB,18.0
Wildcats,546,PG,AST,8.0
Wildcats,546,SG,PTS,17.0
Wildcats,546,SG,REB,8.0
Wildcats,546,SG,AST,1.0
Wildcats,546,SF,PTS,35.0
Wildcats,546,SF,REB,6.0
Wildcats,546,SF,AST,4.0
Wildcats,546,PF,PTS,17.0
Wildcats,546,PF,REB,1.0
Wildcats,546,PF,AST,18.0
Wildcats,546,C,PTS,28.0
Wildcats,546,C,REB,11.0
Wildcats,546,C,AST,3.0
Wildcats,570,PG,PTS,14.0
Wildcats,570,PG,REB,27.0
Wildcats,570,PG,AST,2.0
Wildcats,570,SG,PTS,23.0
Wildcats,570,SG,REB,18.0
Wildcats,570,SG,AST,10.0
Wildcats,570,SF,PTS,31.0
Wildcats,570,SF,REB,12.0
Wildcats,570,SF,AST,9.0
Wildcats,570,PF,PTS,31.0
Wildcats,570,PF,REB,4.0
Wildcats,570,PF,AST,10.0
Wildcats,570,C,PTS,18.0
Wildcats,570,C,REB,1.0
Wildcats,570,C,AST,13.0
Wildcats,594,PG,PTS,6.0
Wildcats,594,PG,REB,13.0
Wildcats,594,PG,AST,14.0
Wildcats,594,SG,PTS,16.0
Wildcats,594,SG,REB,3.0
Wildcats,594,SG,AST,5.0
Wildcats,594,SF,PTS,26.0
Wildcats,594,SF,REB,12.0
Wildcats,594,SF,AST,3.0
Wildcats,594,PF,PTS,5.0
Wildcats,594,PF,REB,1.0
Wildcats,594,PF,AST,6.0
Wildcats,594,C,PTS,23.0
Wildcats,594,C,REB,5.0
Wildcats,594,C,AST,7.0
Wildcats,595,PG,PTS,16.0
Wildcats,595,PG,REB,14.0
Wildcats,595,PG,AST,3.0
Wildcats,595,SG,PTS,29.0
Wildcats,595,SG,REB,12.0
Wildcats,595,SG,AST,7.0
Wildcats,595,SF,PTS,20.0
Wildcats,595,SF,REB,10.0
Wildcats,595,SF,AST,13.0
Wildcats,595,PF,PTS,3.0
Wildcats,595,PF,REB,15.0
Wildcats,595,PF,AST,2.0
Wildcats,595,C,PTS,24.0
Wildcats,595,C,REB,11.0
Wildcats,595,C,AST,2.0
Wildcats,596,PG,PTS,23.0
Wildcats,596,PG,REB,30.0
Wildcats,596,PG,AST,3.0
Wildcats,596,SG,PTS,18.0
Wildcats,596,SG,REB,2.0
Wildcats,596,SG,AST,8.0
Wildcats,596,SF,PTS,19.0
Wildcats,596,SF,REB,9.0
Wildcats,596,SF,AST,6.0
Wildcats,596,PF,PTS,27.0
Wildcats,596,PF,REB,9.0
Wildcats,596,PF,AST,2.0
Wildcats,596,C,PTS,3.0
Wildcats,596,C,REB,10.0
Wildcats,596,C,AST,2.0
Wildcats,597,PG,PTS,16.0
Wildcats,597,PG,REB,2.0
Wildcats,597,PG,AST,2.0
Wildcats,597,SG,PTS,12.0
Wildcats,597,SG,REB,9.0
Wildcats,597,SG,AST,8.0
Wildcats,597,SF,PTS,28.0
Wildcats,597,SF,REB,11.0
Wildcats,597,SF,AST,8.0
Wildcats,597,PF,PTS,5.0
Wildcats,597,PF,REB,22.0
Wildcats,597,PF,AST,6.0
Wildcats,597,C,PTS,21.0
Wildcats,597,C,REB,17.0
Wildcats,597,C,AST,1.0
Wildcats,598,PG,PTS,26.0
Wildcats,598,PG,REB,14.0
Wildcats,598,PG,AST,11.0
Wildcats,598,SG,PTS,10.0
Wildcats,598,SG,REB,5.0
Wildcats,598,SG,AST,2.0
Wildcats,598,SF,PTS,5.0
Wildcats,598,SF,REB,11.0
Wildcats,598,SF,AST,24.0
Wildcats,598,PF,PTS,18.0
Wildcats,598,PF,REB,8.0
Wildcats,598,PF,AST,4.0
Wildcats,598,C,PTS,22.0
Wildcats,598,C,REB,22.0
Wildcats,598,C,AST,7.0
Wildcats,599,PG,PTS,4.0
Wildcats,599,PG,REB,18.0
Wildcats,599,PG,AST,35.0
Wildcats,599,SG,PTS,15.0
Wildcats,599,SG,REB,15.0
Wildcats,599,SG,AST,2.0
Wildcats,599,SF,PTS,27.0
Wildcats,599,SF,REB,21.0
Wildcats,599,SF,AST,15.0
Wildcats,599,PF,PTS,4.0
Wildcats,599,PF,REB,10.0
Wildcats,599,PF,AST,27.0
Wildcats,599,C,PTS,13.0
Wildcats,599,C,REB,8.0
Wildcats,599,C,AST,6.0
Wildcats,600,PG,PTS,15.0
Wildcats,600,PG,REB,6.0
Wildcats,600,PG,AST,9.0
Wildcats,600,SG,PTS,26.0
Wildcats,600,SG,REB,10.0
Wildcats,600,SG,AST,8.0
Wildcats,600,SF,PTS,17.0
Wildcats,600,SF,REB,3.0
Wildcats,600,SF,AST,14.0
Wildcats,600,PF,PTS,8.0
Wildcats,600,PF,REB,1.0
Wildcats,600,PF,AST,15.0
Wildcats,600,C,PTS,13.0
Wildcats,600,C,REB,4.0
Wildcats,600,C,AST,26.0
Wildcats,601,PG,PTS,25.0
Wildcats,601,PG,REB,10.0
Wildcats,601,PG,AST,13.0
Wildcats,601,SG,PTS,3.0
Wildcats,601,SG,REB,10.0
Wildcats,601,SG,AST,16.0
Wildcats,601,SF,PTS,12.0
Wildcats,601,SF,REB,2.0
Wildcats,601,SF,AST,18.0
Wildcats,601,PF,PTS,22.0
Wildcats,601,PF,REB,6.0
Wildcats,601,PF,AST,4.0
Wildcats,601,C,PTS,20.0
Wildcats,601,C,REB,2.0
Wildcats,601,C,AST,20.0
Wildcats,602,PG,PTS,14.0
Wildcats,602,PG,REB,4.0
Wildcats,602,PG,AST,8.0
Wildcats,602,SG,PTS,15.0
Wildcats,602,SG,REB,10.0
Wildcats,602,SG,AST,13.0
Wildcats,602,SF,PTS,12.0
Wildcats,602,SF,REB,10.0
Wildcats,602,SF,AST,12.0
Wildcats,602,PF,PTS,6.0
Wildcats,602,PF,REB,8.0
Wildcats,602,PF,AST,3.0
Wildcats,602,C,PTS,36.0
Wildcats,602,C,REB,14.0
Wildcats,602,C,AST,2.0
Wildcats,603,PG,PTS,11.0
Wildcats,603,PG,REB,15.0
Wildcats,603,PG,AST,9.0
Wildcats,603,SG,PTS,9.0
Wildcats,603,SG,REB,11.0
Wildcats,603,SG,AST,2.0
Wildcats,603,SF,PTS,21.0
Wildcats,603,SF,REB,8.0
Wildcats,603,SF,AST,11.0
Wildcats,603,PF,PTS,4.0
Wildcats,603,PF,REB,11.0
Wildcats,603,PF,AST,16.0
Wildcats,603,C,PTS,27.0
Wildcats,603,C,REB,4.0
Wildcats,603,C,AST,5.0
Wildcats,604,PG,PTS,24.0
Wildcats,604,PG,REB,9.0
Wildcats,604,PG,AST,1.0
Wildcats,604,SG,PTS,41.0
Wildcats,604,SG,REB,11.0
Wildcats,604,SG,AST,16.0
Wildcats,604,SF,PTS,37.0
Wildcats,604,SF,REB,12.0
Wildcats,604,SF,AST,1.0
Wildcats,604,PF,PTS,5.0
Wildcats,604,PF,REB,12.0
Wildcats,604,PF,AST,5.0
Wildcats,604,C,PTS,22.0
Wildcats,604,C,REB,13.0
Wildcats,604,C,AST,2.0
Wildcats,605,PG,PTS,12.0
Wildcats,605,PG,REB,7.0
Wildcats,605,PG,AST,2.0
Wildcats,605,SG,PTS,15.0
Wildcats,605,SG,REB,17.0
Wildcats,605,SG,AST,1.0
Wildcats,605,SF,PTS,21.0
Wildcats,605,SF,REB,11.0
Wildcats,605,SF,AST,23.0
Wildcats,605,PF,PTS,7.0
Wildcats,605,PF,REB,7.0
Wildcats,605,PF,AST,2.0
Wildcats,605,C,PTS,31.0
Wildcats,605,C,REB,1.0
Wildcats,605,C,AST,2.0
Wildcats,606,PG,PTS,28.0
Wildcats,606,PG,REB,5.0
Wildcats,606,PG,AST,4.0
Wildcats,606,SG,PTS,8.0
Wildcats,606,SG,REB,7.0
Wildcats,606,SG,AST,17.0
Wildcats,606,SF,PTS,22.0
Wildcats,606,SF,REB,8.0
Wildcats,606,SF,AST,18.0
Wildcats,606,PF,PTS,11.0
Wildcats,606,PF,REB,13.0
Wildcats,606,PF,AST,11.0
Wildcats,606,C,PTS,4.0
Wildcats,606,C,REB,10.0
Wildcats,606,C,AST,5.0
Wildcats,607,PG,PTS,11.0
Wildcats,607,PG,REB,1.0
Wildcats,607,PG,AST,15.0
Wildcats,607,SG,PTS,15.0
Wildcats,607,SG,REB,7.0
Wildcats,607,SG,AST,10.0
Wildcats,607,SF,PTS,18.0
Wildcats,607,SF,REB,10.0
Wildcats,607,SF,AST,18.0
Wildcats,607,PF,PTS,11.0
Wildcats,607,PF,REB,1.0
Wildcats,607,PF,AST,2.0
Wildcats,607,C,PTS,34.0
Wildcats,607,C,REB,26.0
Wildcats,607,C,AST,16.0
Wildcats,608,PG,PTS,23.0
Wildcats,608,PG,REB,9.0
Wildcats,608,PG,AST,9.0
Wildcats,608,SG,PTS,7.0
Wildcats,608,SG,REB,19.0
Wildcats,608,SG,AST,22.0
Wildcats,608,SF,PTS,22.0
Wildcats,608,SF,REB,9.0
Wildcats,608,SF,AST,5.0
Wildcats,608,PF,PTS,14.0
Wildcats,608,PF,REB,12.0
Wildcats,608,PF,AST,7.0
Wildcats,608,C,PTS,5.0
Wildcats,608,C,REB,31.0
Wildcats,608,C,AST,16.0
Wildcats,609,PG,PTS,15.0
Wildcats,609,PG,REB,14.0
Wildcats,609,PG,AST,14.0
Wildcats,609,SG,PTS,1.0
Wildcats,609,SG,REB,14.0
Wildcats,609,SG,AST,10.0
Wildcats,609,SF,PTS,19.0
Wildcats,609,SF,REB,7.0
Wildcats,609,SF,AST,2.0
Wildcats,609,PF,PTS,1.0
Wildcats,609,PF,REB,6.0
Wildcats,609,PF,AST,1.0
Wildcats,609,C,PTS,4.0
Wildcats,609,C,REB,21.0
Wildcats,609,C,AST,22.0
Wildcats,610,PG,PTS,36.0
Wildcats,610,PG,REB,14.0
Wildcats,610,PG,AST,13.0
Wildcats,610,SG,PTS,1.0
Wildcats,610,SG,REB,10.0
Wildcats,610,SG,AST,3.0
Wildcats,610,SF,PTS,8.0
Wildcats,610,SF,REB,9.0
Wildcats,610,SF,AST,7.0
Wildcats,610,PF,PTS,2.0
Wildcats,610,PF,REB,19.0
Wildcats,610,PF,AST,2.0
Wildcats,610,C,PTS,21.0
Wildcats,610,C,REB,13.0
Wildcats,610,C,AST,6.0
Wildcats,611,PG,PTS,12.0
Wildcats,611,PG,REB,19.0
Wildcats,611,PG,AST,3.0
Wildcats,611,SG,PTS,14.0
Wildcats,611,SG,REB,8.0
Wildcats,611,SG,AST,6.0
Wildcats,611,SF,PTS,5.0
Wildcats,611,SF,REB,18.0
Wildcats,611,SF,AST,1.0
Wildcats,611,PF,PTS,24.0
Wildcats,611,PF,REB,15.0
Wildcats,611,PF,AST,3.0
Wildcats,611,C,PTS,4.0
Wildcats,611,C,REB,14.0
Wildcats,611,C,AST,6.0
Wildcats,612,PG,PTS,19.0
Wildcats,612,PG,REB,6.0
Wildcats,612,PG,AST,5.0
Wildcats,612,SG,PTS,28.0
Wildcats,612,SG,REB,9.0
Wildcats,612,SG,AST,28.0
Wildcats,612,SF,PTS,4.0
Wildcats,612,SF,REB,9.0
Wildcats,612,SF,AST,6.0
Wildcats,612,PF,PTS,14.0
Wildcats,612,PF,REB,11.0
Wildcats,612,PF,AST,3.0
Wildcats,612,C,PTS,17.0
Wildcats,612,C,REB,10.0
Wildcats,612,C,AST,6.0
Wildcats,613,PG,PTS,19.0
Wildcats,613,PG,REB,5.0
Wildcats,613,PG,AST,14.0
Wildcats,613,SG,PTS,3.0
